date,user_id,operator_id_export,direction,direction_label,internal,internal_label,calls,missed_calls,call_duration_sum,total_call_duration_sum,wait_time_sum
2019-08-19,166658,890416,out,Saliente,False,Externa,42,22,2309,2939,630
2019-08-19,166658,desconocido,in,Entrante,False,Externa,34,34,0,103,103
2019-08-19,166658,desconocido,out,Saliente,False,Externa,1,1,0,0,0
2019-08-19,166677,890618,in,Entrante,False,Externa,7,1,21,29,8
2019-08-19,166677,desconocido,in,Entrante,False,Externa,28,28,0,5,5
2019-08-19,166680,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-19,166691,889410,in,Entrante,False,Externa,6,0,413,435,22
2019-08-19,166691,889410,out,Saliente,False,Externa,20,4,816,1202,386
2019-08-19,166691,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-08-19,166711,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-19,166727,desconocido,in,Entrante,False,Externa,2,2,0,4,4
2019-08-20,166377,880026,out,Saliente,False,Externa,28,9,2568,2811,243
2019-08-20,166377,880028,in,Entrante,False,Externa,1,0,30,33,3
2019-08-20,166377,880028,out,Saliente,False,Externa,45,13,2975,3815,840
2019-08-20,166392,886892,in,Entrante,False,Externa,2,0,72,130,58
2019-08-20,166392,desconocido,in,Entrante,False,Externa,3,3,0,14,14
2019-08-20,166399,desconocido,in,Entrante,False,Externa,1,1,0,28,28
2019-08-20,166405,882684,in,Entrante,False,Externa,24,0,3215,3489,274
2019-08-20,166405,882684,out,Saliente,False,Externa,22,6,2213,2565,352
2019-08-20,166405,882686,in,Entrante,False,Externa,27,0,5800,6194,394
2019-08-20,166405,882686,out,Saliente,False,Externa,19,3,2626,2860,234
2019-08-20,166405,desconocido,in,Entrante,False,Externa,2,2,0,17,17
2019-08-20,166406,879898,in,Entrante,False,Externa,2,0,388,403,15
2019-08-20,166406,879898,out,Saliente,False,Externa,103,14,6354,7368,1014
2019-08-20,166406,desconocido,in,Entrante,False,Externa,2,2,0,74,74
2019-08-20,166407,888532,out,Saliente,False,Externa,1,1,0,1,1
2019-08-20,166407,888532,out,Saliente,True,Interna,1,1,0,15,15
2019-08-20,166485,887280,out,Saliente,False,Externa,1,1,0,0,0
2019-08-20,166485,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-08-20,166495,883940,in,Entrante,False,Externa,2,0,59,93,34
2019-08-20,166495,883940,out,Saliente,False,Externa,46,14,1966,2835,869
2019-08-20,166495,883942,in,Entrante,False,Externa,1,0,101,107,6
2019-08-20,166495,883942,out,Saliente,False,Externa,50,22,4654,5219,565
2019-08-20,166495,desconocido,in,Entrante,False,Externa,2,2,0,64,64
2019-08-20,166503,884412,out,Saliente,False,Externa,1,0,36,58,22
2019-08-20,166511,891410,out,Saliente,False,Externa,3,1,37,73,36
2019-08-20,166511,891410,out,Saliente,True,Interna,1,1,0,0,0
2019-08-20,166511,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-20,166533,884478,in,Entrante,False,Externa,2,0,16,37,21
2019-08-20,166533,884478,out,Saliente,False,Externa,88,33,2577,3917,1340
2019-08-20,166533,desconocido,in,Entrante,False,Externa,2,2,0,28,28
2019-08-20,166536,884524,in,Entrante,False,Externa,2,0,56,80,24
2019-08-20,166536,desconocido,in,Entrante,False,Externa,1,1,0,14,14
2019-08-20,166548,desconocido,in,Entrante,False,Externa,2,2,0,23,23
2019-08-20,166582,885876,in,Entrante,False,Externa,7,1,184,229,45
2019-08-20,166582,885876,out,Saliente,False,Externa,479,209,29512,41432,11920
2019-08-20,166582,885890,in,Entrante,False,Externa,16,0,1174,1366,192
2019-08-20,166582,885890,out,Saliente,False,Externa,672,285,46077,62536,16459
2019-08-20,166582,desconocido,in,Entrante,False,Externa,53,53,0,495,495
2019-08-20,166609,886146,out,Saliente,False,Externa,20,9,3015,3635,620
2019-08-20,166609,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-08-20,166636,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-08-20,166658,890402,in,Entrante,False,Externa,12,0,2370,2620,250
2019-08-20,166658,890402,out,Saliente,False,Externa,22,9,1403,1728,325
2019-08-20,166658,890404,in,Entrante,False,Externa,6,0,1401,1518,117
2019-08-20,166658,890404,out,Saliente,False,Externa,26,4,5007,5290,283
2019-08-20,166658,890406,in,Entrante,False,Externa,1,0,1791,1811,20
2019-08-20,166658,890406,out,Saliente,False,Externa,28,4,11078,11439,361
2019-08-20,166658,890410,out,Saliente,False,Externa,14,7,2211,2455,244
2019-08-20,166658,890412,in,Entrante,False,Externa,7,0,871,968,97
2019-08-20,166658,890412,out,Saliente,False,Externa,20,10,1727,2202,475
2019-08-20,166658,890416,out,Saliente,False,Externa,50,19,4549,5570,1021
2019-08-20,166658,891152,out,Saliente,False,Externa,1,0,190,193,3
2019-08-20,166658,891154,out,Saliente,False,Externa,10,1,1574,1691,117
2019-08-20,166658,891158,out,Saliente,False,Externa,7,0,4074,4155,81
2019-08-20,166658,891166,out,Saliente,False,Externa,5,3,132,156,24
2019-08-20,166658,desconocido,in,Entrante,False,Externa,14,14,0,306,306
2019-08-20,166680,891744,in,Entrante,False,Externa,1,0,22,27,5
2019-08-20,166680,891744,out,Saliente,False,Externa,1,1,0,18,18
2019-08-20,166688,desconocido,in,Entrante,False,Externa,19,19,0,313,313
2019-08-20,166691,889410,in,Entrante,False,Externa,4,0,1036,1056,20
2019-08-20,166691,889410,out,Saliente,False,Externa,6,3,53,153,100
2019-08-20,166691,desconocido,in,Entrante,False,Externa,2,2,0,0,0
2019-08-20,166697,891646,in,Entrante,False,Externa,1,0,17,33,16
2019-08-20,166711,891250,out,Saliente,False,Externa,2,0,110,128,18
2019-08-20,166717,891988,out,Saliente,False,Externa,3,3,0,98,98
2019-08-20,166725,889754,in,Entrante,False,Externa,1,0,60,70,10
2019-08-20,166725,desconocido,in,Entrante,False,Externa,1,1,0,5,5
2019-08-20,166774,891824,in,Entrante,False,Externa,2,0,21,30,9
2019-08-20,166774,891824,out,Saliente,False,Externa,3,2,12,36,24
2019-08-20,166774,desconocido,in,Entrante,False,Externa,2,2,0,12,12
2019-08-20,166800,892530,out,Saliente,False,Externa,1,1,0,7,7
2019-08-20,166800,desconocido,in,Entrante,False,Externa,2,2,0,64,64
2019-08-20,166803,891946,out,Saliente,True,Interna,2,0,142,178,36
2019-08-20,166803,891948,in,Entrante,False,Externa,1,0,33,36,3
2019-08-20,166803,desconocido,in,Entrante,False,Externa,13,13,0,299,299
2019-08-21,166377,880026,out,Saliente,False,Externa,31,8,2692,3018,326
2019-08-21,166377,880028,out,Saliente,False,Externa,41,22,3496,4330,834
2019-08-21,166392,desconocido,in,Entrante,False,Externa,12,12,0,28,28
2019-08-21,166405,882684,in,Entrante,False,Externa,10,0,1915,2170,255
2019-08-21,166405,882684,out,Saliente,False,Externa,47,9,5974,6603,629
2019-08-21,166405,882686,in,Entrante,False,Externa,16,0,2779,2899,120
2019-08-21,166405,882686,out,Saliente,False,Externa,20,9,1647,1902,255
2019-08-21,166405,desconocido,in,Entrante,False,Externa,4,4,0,63,63
2019-08-21,166406,879898,in,Entrante,False,Externa,2,0,78,102,24
2019-08-21,166406,879898,out,Saliente,False,Externa,69,8,4501,5145,644
2019-08-21,166406,desconocido,in,Entrante,False,Externa,2,2,0,130,130
2019-08-21,166428,882680,in,Entrante,False,Externa,3,0,77,110,33
2019-08-21,166485,887280,out,Saliente,False,Externa,1,1,0,0,0
2019-08-21,166485,desconocido,in,Entrante,False,Externa,20,20,0,3,3
2019-08-21,166487,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-21,166495,883940,in,Entrante,False,Externa,1,0,75,80,5
2019-08-21,166495,883940,out,Saliente,False,Externa,45,15,1571,2203,632
2019-08-21,166495,883942,in,Entrante,False,Externa,2,0,221,231,10
2019-08-21,166495,883942,out,Saliente,False,Externa,38,6,4357,4801,444
2019-08-21,166495,desconocido,in,Entrante,False,Externa,6,6,0,40,40
2019-08-21,166503,884412,out,Saliente,False,Externa,8,2,580,713,133
2019-08-21,166511,891410,in,Entrante,False,Externa,8,0,146,252,106
2019-08-21,166511,891410,out,Saliente,False,Externa,9,5,1338,1408,70
2019-08-21,166511,891410,out,Saliente,True,Interna,2,0,21,30,9
2019-08-21,166511,891414,in,Entrante,False,Externa,2,0,30,72,42
2019-08-21,166511,891414,out,Saliente,False,Externa,1,1,0,7,7
2019-08-21,166511,891414,out,Saliente,True,Interna,1,0,11,13,2
2019-08-21,166511,891416,out,Saliente,False,Externa,1,1,0,8,8
2019-08-21,166511,desconocido,in,Entrante,False,Externa,17,17,0,133,133
2019-08-21,166520,892028,out,Saliente,False,Externa,21,11,779,1214,435
2019-08-21,166520,desconocido,in,Entrante,False,Externa,1,1,0,5,5
2019-08-21,166533,884478,out,Saliente,False,Externa,87,38,2370,3614,1244
2019-08-21,166548,desconocido,in,Entrante,False,Externa,2,2,0,28,28
2019-08-21,166582,885876,in,Entrante,False,Externa,7,0,700,743,43
2019-08-21,166582,885876,out,Saliente,False,Externa,660,343,29161,44165,15004
2019-08-21,166582,885890,in,Entrante,False,Externa,19,0,1434,1603,169
2019-08-21,166582,885890,out,Saliente,False,Externa,830,319,66966,86191,19225
2019-08-21,166582,desconocido,in,Entrante,False,Externa,52,52,0,666,666
2019-08-21,166604,desconocido,in,Entrante,False,Externa,2,2,0,4,4
2019-08-21,166604,desconocido,in,Entrante,True,Interna,7,7,0,21,21
2019-08-21,166609,886146,in,Entrante,False,Externa,1,0,1799,1808,9
2019-08-21,166609,886146,out,Saliente,False,Externa,7,3,299,492,193
2019-08-21,166609,desconocido,in,Entrante,False,Externa,1,1,0,35,35
2019-08-21,166658,890402,in,Entrante,False,Externa,7,0,875,1015,140
2019-08-21,166658,890402,out,Saliente,False,Externa,30,10,4144,4544,400
2019-08-21,166658,890404,in,Entrante,False,Externa,7,0,3190,3545,355
2019-08-21,166658,890404,out,Saliente,False,Externa,9,3,2065,2236,171
2019-08-21,166658,890406,in,Entrante,False,Externa,2,0,1654,1722,68
2019-08-21,166658,890406,out,Saliente,False,Externa,8,2,1999,2143,144
2019-08-21,166658,890410,out,Saliente,False,Externa,14,2,5024,5192,168
2019-08-21,166658,890412,in,Entrante,False,Externa,6,0,3262,3296,34
2019-08-21,166658,890412,out,Saliente,False,Externa,24,2,8508,8796,288
2019-08-21,166658,890416,out,Saliente,False,Externa,42,12,3814,4553,739
2019-08-21,166658,891154,out,Saliente,False,Externa,6,1,5369,5444,75
2019-08-21,166658,891158,out,Saliente,False,Externa,4,0,3963,4007,44
2019-08-21,166658,desconocido,in,Entrante,False,Externa,16,16,0,219,219
2019-08-21,166658,desconocido,out,Saliente,False,Externa,1,1,0,0,0
2019-08-21,166669,desconocido,in,Entrante,False,Externa,1,1,0,16,16
2019-08-21,166677,890618,in,Entrante,False,Externa,8,0,1008,1019,11
2019-08-21,166677,890618,out,Saliente,False,Externa,17,8,793,1148,355
2019-08-21,166680,891744,in,Entrante,False,Externa,1,0,10,35,25
2019-08-21,166680,891744,out,Saliente,False,Externa,1,0,13,20,7
2019-08-21,166680,desconocido,in,Entrante,False,Externa,1,1,0,37,37
2019-08-21,166688,desconocido,in,Entrante,False,Externa,2,2,0,133,133
2019-08-21,166691,889410,in,Entrante,False,Externa,2,0,202,211,9
2019-08-21,166691,889410,out,Saliente,False,Externa,4,1,277,335,58
2019-08-21,166711,891252,out,Saliente,False,Externa,1,1,0,3,3
2019-08-21,166713,desconocido,in,Entrante,False,Externa,4,4,0,8,8
2019-08-21,166732,desconocido,in,Entrante,False,Externa,2,2,0,4,4
2019-08-21,166800,892536,in,Entrante,False,Externa,1,0,67,109,42
2019-08-21,166800,892538,in,Entrante,False,Externa,2,0,464,506,42
2019-08-21,166800,892538,out,Saliente,False,Externa,3,0,277,311,34
2019-08-21,166800,desconocido,in,Entrante,False,Externa,1,1,0,31,31
2019-08-21,166803,891946,in,Entrante,False,Externa,1,0,58,67,9
2019-08-21,166803,891946,out,Saliente,False,Externa,4,0,326,338,12
2019-08-21,166803,893172,in,Entrante,False,Externa,2,0,69,158,89
2019-08-21,166803,893172,out,Saliente,True,Interna,3,2,36,74,38
2019-08-21,166803,desconocido,in,Entrante,False,Externa,4,4,0,103,103
2019-08-21,166812,desconocido,in,Entrante,False,Externa,3,3,0,7,7
2019-08-22,166377,880020,in,Entrante,False,Externa,1,0,33,49,16
2019-08-22,166377,880026,out,Saliente,False,Externa,35,12,2979,3172,193
2019-08-22,166377,880028,out,Saliente,False,Externa,33,18,1866,2702,836
2019-08-22,166377,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-08-22,166405,882684,in,Entrante,False,Externa,13,0,2730,2882,152
2019-08-22,166405,882684,out,Saliente,False,Externa,5,1,920,1030,110
2019-08-22,166405,882686,in,Entrante,False,Externa,13,0,3090,3233,143
2019-08-22,166405,882686,out,Saliente,False,Externa,9,2,735,847,112
2019-08-22,166405,desconocido,in,Entrante,False,Externa,12,12,0,1,1
2019-08-22,166406,879896,in,Entrante,False,Externa,2,0,140,157,17
2019-08-22,166406,879896,out,Saliente,False,Externa,4,2,139,186,47
2019-08-22,166406,879898,out,Saliente,False,Externa,95,17,5700,6522,822
2019-08-22,166482,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-22,166485,887276,out,Saliente,False,Externa,4,2,11,51,40
2019-08-22,166485,desconocido,in,Entrante,False,Externa,8,8,0,1,1
2019-08-22,166487,desconocido,in,Entrante,False,Externa,2,2,0,4,4
2019-08-22,166495,883940,in,Entrante,False,Externa,1,0,154,167,13
2019-08-22,166495,883940,out,Saliente,False,Externa,29,10,1058,1490,432
2019-08-22,166495,883942,in,Entrante,False,Externa,8,0,860,922,62
2019-08-22,166495,883942,out,Saliente,False,Externa,13,4,1447,1572,125
2019-08-22,166495,desconocido,in,Entrante,False,Externa,4,4,0,1,1
2019-08-22,166503,884412,out,Saliente,False,Externa,4,0,716,766,50
2019-08-22,166511,891410,in,Entrante,False,Externa,2,0,31,77,46
2019-08-22,166511,891410,out,Saliente,False,Externa,10,1,969,1051,82
2019-08-22,166511,891410,out,Saliente,True,Interna,2,2,0,0,0
2019-08-22,166520,893674,out,Saliente,False,Externa,106,22,2236,4340,2104
2019-08-22,166520,desconocido,in,Entrante,False,Externa,2,2,0,14,14
2019-08-22,166533,884478,out,Saliente,False,Externa,66,27,1551,2637,1086
2019-08-22,166582,885876,in,Entrante,False,Externa,22,2,692,876,184
2019-08-22,166582,885876,out,Saliente,False,Externa,546,251,31838,45769,13931
2019-08-22,166582,885890,in,Entrante,False,Externa,16,1,1313,1475,162
2019-08-22,166582,885890,out,Saliente,False,Externa,947,536,42269,69658,27389
2019-08-22,166582,desconocido,in,Entrante,False,Externa,37,37,0,268,268
2019-08-22,166604,893400,in,Entrante,False,Externa,2,0,2,64,62
2019-08-22,166604,893400,in,Entrante,True,Interna,1,0,58,66,8
2019-08-22,166604,893420,out,Saliente,False,Externa,2,2,0,60,60
2019-08-22,166604,893420,out,Saliente,True,Interna,1,0,1,12,11
2019-08-22,166609,886146,out,Saliente,False,Externa,3,2,13,101,88
2019-08-22,166658,890402,in,Entrante,False,Externa,1,0,512,516,4
2019-08-22,166658,890402,out,Saliente,False,Externa,3,0,1086,1127,41
2019-08-22,166658,890404,in,Entrante,False,Externa,6,0,357,614,257
2019-08-22,166658,890404,out,Saliente,False,Externa,33,10,3032,3518,486
2019-08-22,166658,890406,out,Saliente,False,Externa,6,3,5783,5835,52
2019-08-22,166658,890410,out,Saliente,False,Externa,40,11,2826,3500,674
2019-08-22,166658,890412,in,Entrante,False,Externa,6,0,742,976,234
2019-08-22,166658,890412,out,Saliente,False,Externa,36,10,8136,8731,595
2019-08-22,166658,890416,out,Saliente,False,Externa,24,6,6314,6658,344
2019-08-22,166658,891154,out,Saliente,False,Externa,15,8,1863,2181,318
2019-08-22,166658,891154,out,Saliente,True,Interna,3,3,0,0,0
2019-08-22,166658,891158,out,Saliente,False,Externa,4,0,1174,1188,14
2019-08-22,166658,891166,out,Saliente,False,Externa,3,0,777,803,26
2019-08-22,166658,desconocido,in,Entrante,False,Externa,19,19,0,381,381
2019-08-22,166677,890618,in,Entrante,False,Externa,5,0,722,727,5
2019-08-22,166677,890618,out,Saliente,False,Externa,37,32,123,1080,957
2019-08-22,166680,891744,in,Entrante,False,Externa,2,0,32,55,23
2019-08-22,166680,891744,out,Saliente,False,Externa,6,0,100,142,42
2019-08-22,166688,890228,out,Saliente,False,Externa,1,1,0,0,0
2019-08-22,166688,desconocido,in,Entrante,False,Externa,5,5,0,16,16
2019-08-22,166691,889410,in,Entrante,False,Externa,4,0,218,245,27
2019-08-22,166691,889410,out,Saliente,False,Externa,8,0,340,427,87
2019-08-22,166691,desconocido,in,Entrante,False,Externa,1,1,0,56,56
2019-08-22,166711,891252,out,Saliente,False,Externa,12,4,570,675,105
2019-08-22,166713,891908,in,Entrante,False,Externa,4,0,538,568,30
2019-08-22,166713,891918,in,Entrante,False,Externa,1,0,40,62,22
2019-08-22,166713,desconocido,in,Entrante,False,Externa,4,4,0,8,8
2019-08-22,166725,889754,in,Entrante,False,Externa,1,0,88,96,8
2019-08-22,166782,894120,in,Entrante,False,Externa,4,0,252,321,69
2019-08-22,166782,desconocido,in,Entrante,False,Externa,17,17,0,205,205
2019-08-22,166800,892530,out,Saliente,True,Interna,1,1,0,0,0
2019-08-22,166800,892532,in,Entrante,False,Externa,5,0,306,392,86
2019-08-22,166800,desconocido,in,Entrante,False,Externa,44,44,0,808,808
2019-08-22,166803,891946,in,Entrante,False,Externa,1,0,8,17,9
2019-08-22,166803,891946,out,Saliente,False,Externa,4,2,87,217,130
2019-08-22,166837,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-08-23,166377,880026,in,Entrante,False,Externa,2,0,90,104,14
2019-08-23,166377,880026,out,Saliente,False,Externa,97,11,6870,7362,492
2019-08-23,166377,880028,in,Entrante,False,Externa,1,0,41,54,13
2019-08-23,166377,880028,out,Saliente,False,Externa,48,24,2242,3010,768
2019-08-23,166377,desconocido,in,Entrante,False,Externa,2,2,0,47,47
2019-08-23,166399,886674,in,Entrante,False,Externa,1,0,8,12,4
2019-08-23,166405,882684,in,Entrante,False,Externa,27,0,5765,6256,491
2019-08-23,166405,882684,out,Saliente,False,Externa,19,4,2795,3149,354
2019-08-23,166405,desconocido,in,Entrante,False,Externa,12,12,0,83,83
2019-08-23,166406,879896,in,Entrante,False,Externa,1,0,28,32,4
2019-08-23,166406,879896,out,Saliente,False,Externa,9,4,331,463,132
2019-08-23,166406,879898,in,Entrante,False,Externa,1,0,62,73,11
2019-08-23,166406,879898,out,Saliente,False,Externa,57,12,2922,3548,626
2019-08-23,166428,882680,in,Entrante,False,Externa,3,0,73,110,37
2019-08-23,166485,887276,out,Saliente,False,Externa,5,3,10,72,62
2019-08-23,166485,887282,in,Entrante,False,Externa,2,0,16,56,40
2019-08-23,166485,887282,out,Saliente,False,Externa,10,7,16,193,177
2019-08-23,166485,desconocido,in,Entrante,False,Externa,4,4,0,112,112
2019-08-23,166495,883942,out,Saliente,False,Externa,26,10,1902,2239,337
2019-08-23,166503,884412,out,Saliente,False,Externa,5,3,253,317,64
2019-08-23,166511,891410,in,Entrante,False,Externa,8,0,190,330,140
2019-08-23,166511,891410,out,Saliente,False,Externa,48,32,2351,2943,592
2019-08-23,166511,891410,out,Saliente,True,Interna,1,1,0,5,5
2019-08-23,166511,891414,in,Entrante,False,Externa,1,0,11,46,35
2019-08-23,166511,891414,out,Saliente,False,Externa,9,1,370,418,48
2019-08-23,166511,891414,out,Saliente,True,Interna,2,2,0,4,4
2019-08-23,166511,desconocido,in,Entrante,False,Externa,7,7,0,114,114
2019-08-23,166520,884946,out,Saliente,False,Externa,10,10,0,578,578
2019-08-23,166520,890232,out,Saliente,False,Externa,5,0,2012,2078,66
2019-08-23,166520,desconocido,in,Entrante,False,Externa,1,1,0,65,65
2019-08-23,166533,884478,in,Entrante,False,Externa,2,0,54,72,18
2019-08-23,166533,884478,out,Saliente,False,Externa,84,42,2234,3645,1411
2019-08-23,166548,desconocido,in,Entrante,False,Externa,1,1,0,10,10
2019-08-23,166582,885876,in,Entrante,False,Externa,13,1,380,491,111
2019-08-23,166582,885876,out,Saliente,False,Externa,582,253,33507,47930,14423
2019-08-23,166582,885890,in,Entrante,False,Externa,16,0,1038,1146,108
2019-08-23,166582,885890,out,Saliente,False,Externa,877,341,56153,78043,21890
2019-08-23,166582,desconocido,in,Entrante,False,Externa,23,23,0,261,261
2019-08-23,166604,desconocido,in,Entrante,True,Interna,1,1,0,11,11
2019-08-23,166658,890402,in,Entrante,False,Externa,3,0,878,910,32
2019-08-23,166658,890402,out,Saliente,False,Externa,11,3,3252,3428,176
2019-08-23,166658,890404,in,Entrante,False,Externa,14,0,2678,2920,242
2019-08-23,166658,890404,out,Saliente,False,Externa,29,8,2663,3292,629
2019-08-23,166658,890406,in,Entrante,False,Externa,1,0,836,841,5
2019-08-23,166658,890406,out,Saliente,False,Externa,18,4,2957,3341,384
2019-08-23,166658,890410,out,Saliente,False,Externa,17,8,1310,1672,362
2019-08-23,166658,890412,in,Entrante,False,Externa,3,0,1087,1123,36
2019-08-23,166658,890412,out,Saliente,False,Externa,14,3,4480,4615,135
2019-08-23,166658,890416,out,Saliente,False,Externa,34,12,5030,5787,757
